id,type,emne,navn,beskrivelse,avhenger_av,hjelpemiddel,instruks
magnetfelt-begrep,begrep,Magnetiske felt,Magnetfelt,"Eleven vet hva et magnetfelt er, hvordan feltlinjer representerer retning og relativ styrke, og at flukstettheten (feltstyrken) B måles i tesla.",,del1,
magnetfelt-fra-rett-leder,begrep,Magnetiske felt,Magnetfelt fra en rett strømførende leder,"Eleven vet at en rett leder med strøm I skaper et sirkulært magnetfelt rundt seg med flukstetthet B=km·I/r, og kan bruke høyrehåndsregelen til å bestemme feltets retning.",magnetfelt-begrep;hoyrehandsregel-begrep,del1,
magnetfelt-fra-spole-og-magnet,begrep,Magnetiske felt,Magnetfelt fra spole og stavmagnet (kvalitativt),"Eleven kjenner feltbildet rundt en strømførende spole og en stavmagnet, inkludert hvordan strømretningen i spolen bestemmer hvilken ende som fungerer som nord- og sørpol.",magnetfelt-begrep;spole-og-vindingstall,del1,
bestemme-magnetfelt-fra-flere-ledere,ferdighet,Magnetiske felt,Bestemme samlet magnetfelt fra flere ledere eller strømsløyfer,"Eleven kan bestemme retningen og størrelsen på det samlede magnetfeltet i et punkt påvirket av flere strømførende ledere eller en spole, ved å legge sammen bidragene som vektorer.",magnetfelt-fra-rett-leder;spole-og-vindingstall,del1,"Gi eleven to eller flere strømførende ledere (eventuelt kombinert med en spole) og et punkt der de skal finne det samlede magnetfeltet, og be dem bestemme retning og eventuelt størrelse på feltet."
kraft-pa-ladning-i-magnetfelt-begrep,begrep,Magnetiske felt,Kraft på en ladning i et magnetfelt (Lorentzkraft),"Eleven vet at en ladning som beveger seg med fart v i et magnetfelt B, påvirkes av en kraft Fm=qv×B som står vinkelrett på både v og B, og at retningen bestemmes med høyrehåndsregelen (motsatt for negativ ladning).",magnetfelt-begrep;hoyrehandsregel-begrep,del1,
bestemme-lorentzkraft-retning-og-storrelse,ferdighet,Magnetiske felt,Bestemme retning og størrelse på kraften på en ladning i et magnetfelt,"Eleven kan bestemme retningen (med høyrehåndsregelen, justert for ladningens fortegn) og størrelsen Fm=qvB på kraften som virker på en ladd partikkel som beveger seg i et magnetfelt.",kraft-pa-ladning-i-magnetfelt-begrep,del1,"Gi eleven en ladd partikkel som beveger seg med en gitt fart inn i et magnetfelt med kjent retning, og be dem bestemme retningen og størrelsen på kraften som virker på partikkelen."
sirkelbevegelse-i-magnetfelt,ferdighet,Magnetiske felt,Analysere sirkelbevegelse av en ladning i et magnetfelt,"Eleven kan sette opp qvB=mv²/r for en ladd partikkel som beveger seg i en sirkelbane i et homogent magnetfelt vinkelrett på farten, og bruke dette til å bestemme baneradius, rundetid, eller hvordan disse endres når fart, felt eller ladning endres.",bestemme-lorentzkraft-retning-og-storrelse;sentripetalakselerasjon-begrep,del2,"Gi eleven en ladd partikkel som beveger seg vinkelrett inn i et homogent magnetfelt, og be dem bestemme baneradius og/eller rundetid, eventuelt sammenlignet med en tilsvarende partikkel der fart eller feltstyrke er endret."
kraft-pa-strom-forende-leder-i-felt,ferdighet,Magnetiske felt,Bestemme kraften på en strømførende leder i et magnetfelt,"Eleven kan bestemme retningen og størrelsen Fm=IL×B på kraften som virker på et stykke strømførende leder i et magnetfelt, og bruke dette til å bestemme strømmen eller flukstettheten når kraften er kjent.",kraft-pa-ladning-i-magnetfelt-begrep,del1,"Gi eleven en strømførende leder i et kjent magnetfelt, med enten strømmen, flukstettheten eller kraften ukjent, og be dem bestemme den manglende størrelsen samt retningen på kraften."
krysningsfelt-rettlinjet-bevegelse,ferdighet,Magnetiske felt,Analysere rettlinjet bevegelse i kombinert elektrisk og magnetisk felt,"Eleven kan finne betingelsen (f.eks. en bestemt fart eller flukstetthet) for at en ladd partikkel skal bevege seg rettlinjet gjennom et område med både et elektrisk og et magnetisk felt, ved å kreve at den elektriske og magnetiske kraften balanserer hverandre.",sirkelbevegelse-i-magnetfelt;kraft-og-akselerasjon-pa-ladning-i-e-felt,del2,"Gi eleven en ladd partikkel som beveger seg gjennom et område med både et elektrisk og et magnetisk felt, og be dem bestemme flukstettheten (eller farten) som gjør at partikkelen beveger seg rettlinjet, ved at de to kreftene balanserer hverandre."
kraft-mellom-parallelle-ledere,ferdighet,Magnetiske felt,Bestemme kraften mellom to parallelle strømførende ledere,"Eleven kan bestemme retningen (tiltrekkende ved samme strømretning, frastøtende ved motsatt) og størrelsen på kraften mellom to parallelle strømførende ledere, ved å bruke at den ene lederen befinner seg i magnetfeltet fra den andre.",bestemme-magnetfelt-fra-flere-ledere;kraft-pa-strom-forende-leder-i-felt,del1,"Gi eleven to parallelle strømførende ledere med kjent avstand og strømstyrke, og be dem bestemme retningen og størrelsen på kraften mellom dem."
vurdere-magnetfelt-fra-figur,ferdighet,Magnetiske felt,Avgjøre retning på magnetfelt eller kraft fra en figur,"Eleven kan, ut fra en figur som viser strømretning eller feltsymboler (× og •), avgjøre retningen på det resulterende magnetfeltet eller den magnetiske kraften i et gitt punkt, uten å regne ut tallverdier.",magnetfelt-fra-spole-og-magnet;bestemme-magnetfelt-fra-flere-ledere,del1,"Vis eleven en figur med strømførende ledere, en spole eller feltsymboler, og be dem avgjøre hvilken av flere alternative retninger som er riktig for magnetfeltet eller kraften i et markert punkt, med begrunnelse."
magnetisk-fluks-begrep,begrep,Elektromagnetisk induksjon,Magnetisk fluks,"Eleven vet at den magnetiske fluksen gjennom en flate er Φ=B·A·cos(α), der α er vinkelen mellom feltet og normalen til flaten, og at fluksen er størst når feltet står vinkelrett på flaten.",magnetfelt-begrep,del1,
beregne-magnetisk-fluks,ferdighet,Elektromagnetisk induksjon,Beregne magnetisk fluks gjennom en flate,"Eleven kan regne ut den magnetiske fluksen gjennom en gitt flate (f.eks. en ledersløyfe) i et kjent magnetfelt, inkludert når flaten eller feltet danner en vinkel som ikke er 0°.",magnetisk-fluks-begrep,del1,"Gi eleven arealet til en flate, flukstettheten til feltet den befinner seg i, og eventuelt vinkelen mellom feltet og flatenormalen, og be dem regne ut fluksen gjennom flaten."
faradays-induksjonslov,begrep,Elektromagnetisk induksjon,Faradays induksjonslov,"Eleven vet at en endring i magnetisk fluks gjennom en lukket krets induserer en elektromotorisk spenning ε=-N·ΔΦ/Δt (gjennomsnittlig) eller ε=-N·Φ'(t) (momentant), proporsjonal med hvor raskt fluksen endres.",beregne-magnetisk-fluks;spole-og-vindingstall;elektromotorisk-spenning-begrep,del1,
lenz-lov,begrep,Elektromagnetisk induksjon,Lenz' lov,"Eleven vet at den induserte strømmen alltid har en retning som motvirker (er imot) endringen i magnetisk fluks som forårsaket den, og kan bruke dette til å resonnere om retningen på induserte strømmer og krefter.",magnetisk-fluks-begrep,del1,
beregne-indusert-ems-fra-fluksendring,ferdighet,Elektromagnetisk induksjon,Beregne indusert spenning eller strøm fra en fluksendring,"Eleven kan bruke Faradays induksjonslov til å beregne den gjennomsnittlige eller momentane induserte spenningen (og, med kjent resistans, strømmen) i en krets fra en oppgitt fluksendring over et tidsintervall.",faradays-induksjonslov,del1,"Gi eleven en krets med kjent antall vindinger og resistans, samt en fluksendring over et tidsintervall, og be dem regne ut den induserte spenningen og/eller strømmen."
bestemme-retning-pa-indusert-strom,ferdighet,Elektromagnetisk induksjon,Bestemme retningen på en indusert strøm,"Eleven kan bruke Lenz' lov til å bestemme retningen på den induserte strømmen i en gitt situasjon, for eksempel når en magnet beveger seg gjennom en ring eller spole, eller når en ledersløyfe beveger seg inn i eller ut av et magnetfelt.",lenz-lov,del1,"Beskriv en situasjon der fluksen gjennom en krets endres (f.eks. en magnet som faller gjennom en ring, eller en sløyfe som beveger seg inn i eller ut av et magnetfelt), og be eleven bestemme retningen på den induserte strømmen, med begrunnelse fra Lenz' lov."
bevegelses-ems-leder-pa-skinner,ferdighet,Elektromagnetisk induksjon,Analysere en leder som induserer spenning ved å bevege seg på skinner,"Eleven kan bestemme den induserte spenningen ε=vBL for en leder som beveger seg med fart v på parallelle skinner i et magnetfelt, og kombinere dette med kraftlikningen (inkludert når den induserte strømmen selv gir opphav til en bremsende kraft som gjør akselerasjonen fartsavhengig).",beregne-indusert-ems-fra-fluksendring;newtons-lover-repetisjon,del2,"Gi eleven en leder som beveger seg (eller settes i bevegelse av en spenningskilde) på parallelle skinner i et magnetfelt, og be dem bestemme den induserte spenningen, samt eventuelt sette opp et uttrykk for akselerasjonen når den induserte strømmen selv gir en bremsende kraft."
rotererende-spole-i-magnetfelt,ferdighet,Elektromagnetisk induksjon,Analysere en roterende spole i et homogent magnetfelt,"Eleven kan koble sammen en graf av indusert spenning eller strøm mot tid for en roterende spole (ε=εmaks·sin(ωt)) med størrelsene flukstetthet, areal, antall vindinger og vinkelfart, og bestemme en av disse når de andre er kjent.",beregne-indusert-ems-fra-fluksendring;spole-og-vindingstall,del1,"Vis eleven en graf av indusert spenning eller strøm mot tid for en spole som roterer i et magnetfelt, sammen med kjente verdier for noen av arealet, antall vindinger, flukstettheten og vinkelfarten, og be dem bestemme den manglende størrelsen."
vekselspenning-effektivverdi,begrep,Elektromagnetisk induksjon,Effektivverdi (RMS) av vekselspenning,"Eleven vet at en sinusformet vekselspenning har en effektivverdi (RMS) Ueff=Umaks/√2, som representerer den likespenningen som ville gitt samme effekt.",rotererende-spole-i-magnetfelt,del2,
beregne-effektivverdi-av-vekselspenning,ferdighet,Elektromagnetisk induksjon,Beregne effektivverdi av spenning over en spole,"Eleven kan lese av maksimalspenningen fra en graf av en vekselspenning mot tid, regne ut effektivverdien, og bruke vindingsforholdet i en transformator til å bestemme effektivverdien på den andre siden.",vekselspenning-effektivverdi;spole-og-vindingstall,del2,"Vis eleven en graf av en sinusformet spenning over primærspolen til en transformator med kjent vindingstall, og be dem bestemme effektivverdien over både primær- og sekundærspolen."
transformator-begrep,begrep,Elektromagnetisk induksjon,Transformator,"Eleven vet at en transformator bruker elektromagnetisk induksjon til å endre spenning og strøm mellom en primær- og sekundærspole, og at Us/Up=Ns/Np i en ideell transformator.",faradays-induksjonslov;spole-og-vindingstall,del1,
avvik-fra-ideell-transformator,ferdighet,Elektromagnetisk induksjon,Vurdere avvik fra den ideelle transformatorlikningen,"Eleven kan vise ved regning at målte spennings- eller strømverdier for en reell transformator avviker fra transformatorlikningen Us/Up=Ns/Np, og forklare fysisk hvorfor (f.eks. tap i jernkjernen eller ikke-ideell magnetisk kobling).",transformator-begrep;vurdere-gyldighet-av-modell-mot-data,del2,"Gi eleven måledata for spenning over primær- og sekundærspolen til en transformator med kjent vindingstall, og be dem vise at dataene ikke stemmer nøyaktig med transformatorlikningen, samt gi en fysisk forklaring på avviket."
induksjon-i-baerekraftig-energiproduksjon,ferdighet,Elektromagnetisk induksjon,Forklare induksjon i bærekraftig energiproduksjon og dagligliv,"Eleven kan forklare hvordan elektromagnetisk induksjon inngår i bærekraftig energiproduksjon (f.eks. vannkraft, vindkraft eller bølgekraft), og vurdere andre anvendelser av induksjon i dagliglivet.",lenz-lov,del2,"Be eleven forklare, med en skisse av prinsippet, hvordan induksjon brukes til å produsere elektrisk energi i et konkret bærekraftig energisystem (f.eks. et vannkraftverk eller bølgekraftverk), og eventuelt vurdere hvordan en endring i systemet (f.eks. mer vanntilførsel) påvirker den induserte spenningen."
tolke-graf-av-indusert-spenning,ferdighet,Elektromagnetisk induksjon,Tolke en graf av indusert spenning mot tid,"Eleven kan tolke formen på en graf av indusert spenning mot tid for en gjenstand (f.eks. en magnet eller sløyfe) som beveger seg gjennom et magnetfelt, forklare hvorfor toppene har ulikt fortegn eller ulik størrelse, og bruke Faradays lov til å sammenligne fluksendringer i ulike deler av grafen.",bestemme-retning-pa-indusert-strom;tolke-graf-fra-forsok,del2,"Vis eleven en graf av indusert spenning mot tid for en magnet eller sløyfe som beveger seg gjennom et magnetfelt, og be dem forklare hvorfor grafen har den formen den har, inkludert eventuelle forskjeller i størrelse mellom topper, ved hjelp av Faradays induksjonslov."
treghetssystem-begrep,begrep,Spesiell relativitetsteori,Treghetssystem,"Eleven vet at et treghetssystem er et referansesystem som ikke akselererer (verken lineært eller ved rotasjon), og kan avgjøre om et gitt referansesystem er et treghetssystem.",,del1,
postulater-spesiell-relativitet,begrep,Spesiell relativitetsteori,Postulatene i den spesielle relativitetsteorien,"Eleven vet at lysfarten i vakuum er den samme for alle observatører i treghetssystemer uansett bevegelse, og at fysikkens lover er de samme i alle treghetssystemer.",treghetssystem-begrep,del1,
lorentzfaktor-begrep,begrep,Spesiell relativitetsteori,Lorentzfaktoren,"Eleven vet at lorentzfaktoren γ=1/√(1-(v/c)²) øker med farten v og går mot uendelig når v nærmer seg lysfarten c, og styrer størrelsen på relativistiske effekter.",postulater-spesiell-relativitet,del1,
beregne-lorentzfaktor,ferdighet,Spesiell relativitetsteori,Beregne lorentzfaktoren eller farten,"Eleven kan regne ut lorentzfaktoren γ fra en gitt fart v, eller regne ut farten v fra en gitt lorentzfaktor.",lorentzfaktor-begrep,del1,"Gi eleven enten en fart (som brøkdel av c) eller en lorentzfaktor, og be dem regne ut den andre størrelsen."
tidsdilatasjon,ferdighet,Spesiell relativitetsteori,Bruke tidsdilatasjon,"Eleven kan bruke t=γt0 til å regne ut tiden mellom to hendelser målt i et system som beveger seg i forhold til systemet der hendelsene skjer på samme sted (egentiden t0), og skille tydelig mellom hvilken klokke som måler egentiden.",beregne-lorentzfaktor;egentid-og-egenlengde-begrep,del1,"Gi eleven en situasjon med to referansesystemer i relativ bevegelse med kjent lorentzfaktor, og en tid målt i det ene systemet, og be dem bestemme tilsvarende tid målt i det andre systemet - med tydelig begrunnelse for hvilket system som måler egentiden."
lengdekontraksjon,ferdighet,Spesiell relativitetsteori,Bruke lengdekontraksjon,"Eleven kan bruke L=L0/γ til å regne ut lengden av et objekt eller en avstand målt i et system som beveger seg i forhold til systemet der objektet er i ro (egenlengden L0).",beregne-lorentzfaktor;egentid-og-egenlengde-begrep,del1,"Gi eleven en situasjon med to referansesystemer i relativ bevegelse med kjent lorentzfaktor, og en lengde målt i det ene systemet, og be dem bestemme tilsvarende lengde målt i det andre systemet."
relativistisk-bevegelsesmengde-og-energi,begrep,Spesiell relativitetsteori,Relativistisk bevegelsesmengde og energi,"Eleven vet at relativistisk bevegelsesmengde er p=γmv, at total energi er E=γmc², at kinetisk energi er Ek=(γ-1)mc², og at disse henger sammen gjennom E²=(mc²)²+(pc)².",lorentzfaktor-begrep;bevegelsesmengde-repetisjon,del1,
beregne-relativistisk-energi-og-bevegelsesmengde,ferdighet,Spesiell relativitetsteori,Beregne relativistisk energi eller bevegelsesmengde,"Eleven kan regne ut relativistisk kinetisk energi, total energi eller bevegelsesmengde til en partikkel med gitt masse og fart (eller lorentzfaktor).",relativistisk-bevegelsesmengde-og-energi,del2,"Gi eleven massen og farten (eller lorentzfaktoren) til en partikkel, og be dem regne ut den relativistiske kinetiske energien, totale energien eller bevegelsesmengden."
sammenligne-klassisk-og-relativistisk-fart,ferdighet,Spesiell relativitetsteori,Sammenligne klassisk og relativistisk beregnet fart,"Eleven kan regne ut farten til en akselerert ladd partikkel både klassisk (Ek=½mv²) og relativistisk (Ek=(γ-1)mc²), sammenligne de to svarene, og forklare hvorfor de avviker mer jo nærmere farten er lysfarten.",beregne-relativistisk-energi-og-bevegelsesmengde;akselerere-ladning-over-spenning,del2,"Gi eleven en ladd partikkel som akselereres fra ro gjennom en gitt spenning, og be dem regne ut farten både klassisk og relativistisk, og forklare hvorfor svarene avviker."
vurdere-hva-observatorer-maler,ferdighet,Spesiell relativitetsteori,Resonnere om hva observatører i ulike treghetssystem måler,"Eleven kan resonnere om hva to observatører i ulike treghetssystem hver for seg vil måle for tid, lengde eller fart i et gitt scenario, og forklare eventuelle tilsynelatende paradokser med at begge målingene er korrekte i sitt eget system.",tidsdilatasjon;lengdekontraksjon,del1,"Beskriv et scenario med to observatører i ulike treghetssystem (f.eks. en i et raskt tog eller romskip, en annen i ro), og be eleven forklare hva hver av dem måler for en gitt tid, lengde eller fart, med begrunnelse."
tankeeksperiment-med-endret-lysfart,ferdighet,Spesiell relativitetsteori,Bruke relativistiske formler i et tankeeksperiment med endret lysfart,"Eleven kan bruke de vanlige formlene for tidsdilatasjon og lengdekontraksjon i et tankeeksperiment der lysfarten er gitt en mye lavere verdi enn i virkeligheten, for å synliggjøre effektene ved hverdagslige farter.",tidsdilatasjon;lengdekontraksjon,del2,"Gi eleven et tankeeksperiment der lysfarten er satt til en liten, hverdagslig verdi (f.eks. noen hundre m/s), og en situasjon med to referansesystem i relativ bevegelse, og be dem bruke tidsdilatasjon og/eller lengdekontraksjon til å bestemme hva som observeres i hvert system."
ekvivalensprinsippet,begrep,Generell relativitetsteori,Ekvivalensprinsippet,"Eleven vet at et akselerert referansesystem lokalt ikke kan skilles fra et referansesystem i ro i et gravitasjonsfelt med samme størrelse som akselerasjonen - ekvivalensprinsippet i den generelle relativitetsteorien.",treghetssystem-begrep,del1,
avgjore-akselerasjon-vs-gravitasjon,ferdighet,Generell relativitetsteori,Bruke ekvivalensprinsippet til å vurdere et forsøk,"Eleven kan bruke ekvivalensprinsippet til å vurdere om et gitt forsøk utført inne i et lukket system (f.eks. et romskip) kan avgjøre om systemet står i ro i et gravitasjonsfelt eller akselererer langt ute i verdensrommet.",ekvivalensprinsippet,del1,"Beskriv et forsøk utført av personer inne i et lukket romskip (f.eks. å slippe en gjenstand, eller sende lys mellom gulv og tak), og be eleven vurdere om forsøket kan avgjøre om romskipet er i ro i et gravitasjonsfelt eller akselererer i det tomme rom."
gravitasjonell-tidsdilatasjon,begrep,Generell relativitetsteori,Gravitasjonell tidsdilatasjon,"Eleven vet at tiden går saktere jo nærmere en stor masse man befinner seg (jo sterkere gravitasjonsfeltet er), som en konsekvens av ekvivalensprinsippet.",ekvivalensprinsippet,del1,
gravitasjonell-rodforskyvning,begrep,Generell relativitetsteori,Gravitasjonell rødforskyvning,"Eleven vet at lys rødforskyves (bølgelengden øker) når det beveger seg bort fra et massivt legeme, og blåforskyves når det beveger seg mot det, og at dette henger sammen med gravitasjonell tidsdilatasjon.",gravitasjonell-tidsdilatasjon,del1,
resonnere-om-tid-og-lys-i-gravitasjonsfelt,ferdighet,Generell relativitetsteori,Sammenligne tid og lys i gravitasjonsfelt med det ekvivalente akselererte tilfellet,"Eleven kan sammenligne hvordan tid går, og hvordan bølgelengden til lys endres, i en gitt gravitasjonsfelt-situasjon med den tilsvarende situasjonen i et akselererende referansesystem (jf. ekvivalensprinsippet), og avgjøre om lys blir rød- eller blåforskjøvet i hvert tilfelle.",gravitasjonell-rodforskyvning,del1,"Gi eleven to parallelle situasjoner - lys sendt oppover i et gravitasjonsfelt, og lys sendt i et akselererende romskip - og be dem avgjøre og sammenligne om bølgelengden til lyset øker eller minker i hvert tilfelle, med begrunnelse."
lysavboyning-i-gravitasjonsfelt,begrep,Generell relativitetsteori,Lysavbøyning i gravitasjonsfelt,"Eleven vet at masse bøyer av lys som passerer nær den (gravitasjonslinsing), og at dette skyldes at massen krummer rommet - ikke at lysfarten selv endres.",ekvivalensprinsippet,del1,
vurdere-pastander-om-generell-relativitet,ferdighet,Generell relativitetsteori,Vurdere påstander om generell relativitetsteori,"Eleven kan vurdere om påstander om lysavbøyning, gravitasjonell rødforskyvning eller lysfart i et gravitasjonsfelt er fysisk korrekte, og forklare hva som faktisk skjer i hvert tilfelle.",lysavboyning-i-gravitasjonsfelt;resonnere-om-tid-og-lys-i-gravitasjonsfelt,del1,"Presenter eleven for to eller tre påstander om hva som skjer med lys eller tid nær et massivt himmellegeme, og be dem vurdere hver påstand for seg, med fysisk begrunnelse."
foton-begrep,begrep,Kvantefysikk,Fotoner og lysets partikkelegenskaper,"Eleven vet at lys kan beskrives som partikler (fotoner) med energi E=hf=hc/λ, og at dette forklarer fenomener klassisk bølgeteori ikke kan forklare.",,del1,
fotoelektrisk-effekt-begrep,begrep,Kvantefysikk,Den fotoelektriske effekten,"Eleven vet at elektroner kan løsrives fra et metall når lys med tilstrekkelig høy frekvens treffer det (hf=W+Ek), at W er løsrivningsarbeidet, og at det finnes en grensefrekvens under hvilken ingen elektroner frigjøres uansett lysintensitet.",foton-begrep,del1,
beregne-storrelser-i-fotoelektrisk-effekt,ferdighet,Kvantefysikk,"Beregne løsrivningsarbeid, grensefrekvens eller kinetisk energi","Eleven kan bruke hf=W+Ek til å bestemme løsrivningsarbeidet, grensefrekvensen eller den maksimale kinetiske energien til frigjorte elektroner, gitt de øvrige størrelsene.",fotoelektrisk-effekt-begrep,del1,"Gi eleven bølgelengden eller frekvensen til lyset som treffer et metall, samt enten løsrivningsarbeidet eller den maksimale kinetiske energien til de frigjorte elektronene, og be dem bestemme den manglende størrelsen."
tolke-graf-fotoelektrisk-effekt,ferdighet,Kvantefysikk,Tolke en Ek-mot-frekvens-graf for ett eller flere metaller,"Eleven kan lese av løsrivningsarbeid og grensefrekvens fra en graf av maksimal kinetisk energi mot frekvens (eller bølgelengde), og sammenligne disse størrelsene for to ulike metaller ut fra grafene deres.",beregne-storrelser-i-fotoelektrisk-effekt,del1,"Vis eleven en graf av maksimal kinetisk energi mot frekvens (eller bølgelengde) for ett eller to metaller, og be dem lese av eller sammenligne løsrivningsarbeid og/eller grensefrekvens."
comptoneffekt-begrep,begrep,Kvantefysikk,Comptoneffekten,"Eleven vet at comptoneffekten er når et foton kolliderer med et elektron og overfører noe av sin energi og bevegelsesmengde til elektronet, slik at det spredte fotonet får lengre bølgelengde enn det innkommende.",foton-begrep,del1,
beregne-storrelser-i-comptonstot,ferdighet,Kvantefysikk,Beregne bølgelengdeendring eller elektronets energi i et comptonstøt,"Eleven kan bruke comptonformelen til å bestemme bølgelengdeendringen mellom innkommende og spredt foton, og bruke bevaring av energi til å bestemme den kinetiske energien elektronet får etter støtet.",comptoneffekt-begrep,del2,"Gi eleven bølgelengden til et innkommende foton og spredningsvinkelen i et comptonstøt, og be dem bestemme bølgelengdeendringen og/eller den kinetiske energien elektronet får."
de-broglie-bolgelengde,begrep,Kvantefysikk,De Broglie-bølgelengde,"Eleven vet at alle partikler med bevegelsesmengde p har en tilhørende bølgelengde λ=h/p (de Broglie-bølgelengden), og at dette gjelder både lette partikler som elektroner og tyngre partikler som protoner.",foton-begrep,del1,
beregne-de-broglie-bolgelengde,ferdighet,Kvantefysikk,Beregne de Broglie-bølgelengden til en partikkel,"Eleven kan bestemme bevegelsesmengden til en partikkel (f.eks. etter akselerasjon over en spenning) og bruke denne til å regne ut de Broglie-bølgelengden.",de-broglie-bolgelengde;akselerere-ladning-over-spenning,del2,"Gi eleven en ladd partikkel (elektron eller proton) som akselereres fra ro gjennom en kjent spenning, og be dem bestemme de Broglie-bølgelengden til partikkelen etter akselerasjonen."
bolgefunksjon-og-sannsynlighet,begrep,Kvantefysikk,Bølgefunksjon og sannsynlighetstetthet,"Eleven vet at den kvadrerte absoluttverdien til bølgefunksjonen, |Ψ(x)|², gir sannsynlighetstettheten for å finne en kvantepartikkel i posisjon x, og at arealet under |Ψ(x)|² over et intervall gir sannsynligheten for å finne partikkelen der.",de-broglie-bolgelengde,del1,
tolke-bolgefunksjon-grafisk,ferdighet,Kvantefysikk,Tolke en graf av bølgefunksjonen eller sannsynlighetstettheten,"Eleven kan, ut fra en graf av Ψ(x) eller |Ψ(x)|², sammenligne sannsynligheten for å finne en partikkel i ulike intervaller, ved å sammenligne arealene under grafen (ikke bare funksjonsverdien).",bolgefunksjon-og-sannsynlighet,del1,"Vis eleven en graf av bølgefunksjonen Ψ(x) eller den kvadrerte absoluttverdien |Ψ(x)|² med markerte intervaller, og be dem avgjøre i hvilket intervall det er mest eller like sannsynlig å finne partikkelen, med begrunnelse basert på areal under grafen."
heisenbergs-uskarphetsrelasjon,begrep,Kvantefysikk,Heisenbergs uskarphetsrelasjon,"Eleven vet at posisjon og bevegelsesmengde ikke kan bestemmes samtidig med vilkårlig presisjon (ΔxΔp≥h/4π), og at det samme gjelder energi og tid (ΔEΔt≥h/4π) - at mer presis kunnskap om den ene størrelsen gir mindre presis kunnskap om den andre.",bolgefunksjon-og-sannsynlighet,del1,
beregne-uskarphet-i-posisjon-eller-bevegelsesmengde,ferdighet,Kvantefysikk,Beregne minste mulige uskarphet,"Eleven kan bruke Heisenbergs uskarphetsrelasjon til å bestemme den minste mulige uskarpheten i bevegelsesmengde (eller posisjon) gitt uskarpheten i den andre størrelsen.",heisenbergs-uskarphetsrelasjon,del2,"Gi eleven en oppgitt uskarphet i posisjonen til en partikkel (f.eks. bredden på en spalte partikkelen går gjennom), og be dem bestemme den minste mulige uskarpheten i partikkelens bevegelsesmengde."
sammenligne-kvanteobjekter-og-klassiske-objekter,ferdighet,Kvantefysikk,Skille kvanteobjekter fra klassiske objekter,"Eleven kan forklare hva som skiller kvanteobjekter fra klassiske objekter (bølge-partikkel-dualitet, iboende sannsynlighet og uskarphet i stedet for eksakte baner), og beskrive konkrete situasjoner der kvanteeffekter kan observeres (f.eks. et dobbeltspalteforsøk med enkeltpartikler).",de-broglie-bolgelengde;heisenbergs-uskarphetsrelasjon,del1,"Be eleven forklare, med et konkret eksempel (f.eks. et dobbeltspalteforsøk med elektroner sendt én og én), hvorfor resultatet ikke kan forklares med at elektronet er et klassisk objekt med en bestemt bane, og hva dette forteller om forskjellen mellom kvanteobjekter og klassiske objekter."
velge-problemstilling-i-fysikk,ferdighet,Fordypningsemne,Formulere en problemstilling for fordypningsarbeid,"Eleven kan formulere en avgrenset, undersøkbar problemstilling innenfor et selvvalgt teoretisk eller praktisk tema i fysikk.",,del2,"Gi eleven et bredt fysikkfaglig tema (teoretisk eller praktisk, gjerne noe eleven selv er interessert i), og be dem formulere en konkret, avgrenset problemstilling som kan undersøkes og besvares innenfor rammen av et fordypningsarbeid."
planlegge-fordypningsarbeid,ferdighet,Fordypningsemne,Planlegge et fordypningsarbeid,"Eleven kan planlegge hvilke kilder, forsøk, beregninger eller simuleringer som trengs for å besvare en gitt problemstilling i fysikk.",velge-problemstilling-i-fysikk,del2,"Gi eleven en problemstilling i fysikk og be dem skissere en plan for hvordan de vil besvare den - hvilke kilder, forsøk, beregninger eller simuleringer som trengs, og i hvilken rekkefølge."
analysere-og-underbygge-fordypningsarbeid,ferdighet,Fordypningsemne,Analysere og underbygge svaret på en problemstilling i fysikk,"Eleven kan bruke relevante fysiske prinsipper, beregninger og eventuelt egne data til å besvare en selvvalgt problemstilling i fysikk på en faglig forsvarlig måte.",planlegge-fordypningsarbeid,del2,"Gi eleven en problemstilling i fysikk sammen med relevant bakgrunnsinformasjon eller data, og be dem bruke fysiske prinsipper og beregninger til å underbygge et svar på problemstillingen."
presentere-fordypningsarbeid,ferdighet,Fordypningsemne,"Presentere prinsipper, sammenhenger og konsekvenser fra et fordypningsarbeid","Eleven kan presentere de viktigste prinsippene, sammenhengene og konsekvensene fra et fordypningsarbeid i fysikk på en tydelig og faglig forsvarlig måte, med korrekt kildehenvisning.",analysere-og-underbygge-fordypningsarbeid,del2,"Gi eleven resultatene fra en gjennomført analyse av en fysisk problemstilling, og be dem lage en kort, presentabel oppsummering med de viktigste prinsippene, sammenhengene og konsekvensene, samt kildehenvisning."
spole-og-vindingstall,begrep,Magnetiske felt,Spole og vindingstall,"Eleven vet at en spole er en leder viklet i flere vindinger, at vindingstallet N er antall vindinger i spolen, og at N påvirker størrelsen på indusert elektromotorisk spenning samt forholdet mellom spenning og strøm i en transformator.",magnetfelt-begrep,del1,
elektromotorisk-spenning-begrep,begrep,Elektromagnetisk induksjon,Elektromotorisk spenning,"Eleven vet at elektromotorisk spenning (EMS) er energien en kilde (batteri eller indusert spenningskilde) tilfører per ladningsenhet for å drive strøm gjennom en krets, og at dette er noe annet enn spenningsfallet over en resistor.",,del1,
