id,type,emne,navn,beskrivelse,avhenger_av,hjelpemiddel,instruks
lo-vurdere-felles-ioneffekt,ferdighet,Løselighet,"Vurdere hvordan et felles ion påvirker løseligheten","Eleven kan regne ut løseligheten til et tungtløselig ionisk stoff i en løsning som allerede inneholder et kjent felles ion, og sammenligne med løseligheten i rent vann.",lo-felles-ioneffekt-begrep;lo-beregne-loselighet-fra-ksp,del2,"Gi eleven Ksp for et tungtløselig salt og konsentrasjonen til en løsning som allerede inneholder et av saltets ioner, og be dem regne ut løseligheten til saltet i denne løsningen, og sammenligne med løseligheten i rent vann."
lo-vurdere-loselighet-i-prosesser,ferdighet,Løselighet,"Vurdere betydningen av løselighet i biologiske og industrielle prosesser","Eleven kan vurdere hvorfor løseligheten (eller mangel på løselighet) til et gitt stoff har betydning i en biologisk (f.eks. nyrestein) eller industriell (f.eks. vannrensing) prosess.",lo-vurdere-felling,del1,"Gi eleven et eksempel på en biologisk (f.eks. dannelse av nyrestein) eller industriell (f.eks. felling av fosfat i vannrensing) prosess der løselighet er relevant, og be dem vurdere hvilken rolle løseligheten til et navngitt stoff spiller."
ka-katalysator-begrep,begrep,Reaksjonshastighet og katalysatorer,"Katalysator","Eleven vet at en katalysator øker reaksjonshastigheten uten selv å bli forbrukt i reaksjonen, ved å tilby en alternativ reaksjonsvei med lavere aktiveringsenergi.",,del1,
ka-aktiveringsenergi-begrep,begrep,Reaksjonshastighet og katalysatorer,"Aktiveringsenergi","Eleven vet at aktiveringsenergien er den minste energien reaktantene må ha for at en reaksjon skal skje, og at en lavere aktiveringsenergi gir en raskere reaksjon ved en gitt temperatur.",,del1,
ka-forklare-katalysatoreffekt,ferdighet,Reaksjonshastighet og katalysatorer,"Forklare hvordan en katalysator påvirker reaksjonshastigheten","Eleven kan forklare, gjerne med et energidiagram, hvorfor en katalysert reaksjon går raskere enn en ukatalysert reaksjon, uten at reaksjonens ΔH endres.",ka-katalysator-begrep;ka-aktiveringsenergi-begrep,del1,"Vis eleven (eller be dem skissere) et energidiagram med og uten katalysator for samme reaksjon, og be dem forklare hva som er forskjellig og hva som er likt mellom de to kurvene."
ka-enzym-begrep,begrep,Reaksjonshastighet og katalysatorer,"Enzym","Eleven vet at et enzym er en biologisk katalysator, vanligvis et protein, som er svært spesifikk for hvilken reaksjon den katalyserer, og at enzymaktivitet påvirkes av temperatur og pH.",ka-katalysator-begrep,del1,
ka-aktivt-sete-begrep,begrep,Reaksjonshastighet og katalysatorer,"Enzymets aktive sete og substrat","Eleven vet at et enzyms aktive sete er et spesifikt formet område som binder substratet (stoffet som omdannes) gjennom bestemte molekylære vekselvirkninger (f.eks. hydrogenbindinger eller ioniske bindinger mellom sidegrupper i det aktive setet og substratet), og at dette forklarer enzymets spesifisitet.",ka-enzym-begrep,del1,
ka-betydning-i-prosesser,ferdighet,Reaksjonshastighet og katalysatorer,"Gjøre rede for betydningen av katalysatorer i biologiske og industrielle prosesser","Eleven kan gjøre rede for hvorfor en katalysator (eventuelt et navngitt enzym eller en industriell katalysator) er nødvendig eller fordelaktig i en gitt biologisk eller industriell prosess.",ka-forklare-katalysatoreffekt;ka-enzym-begrep,del2,"Gi eleven et eksempel på en industriell prosess (f.eks. ammoniakksyntese eller en katalysator i bilers eksosanlegg) eller en biologisk prosess med et navngitt enzym, og be dem gjøre rede for hvorfor katalysatoren er viktig der."
or-addisjon-begrep,begrep,Organisk reaksjonskjemi,"Addisjonsreaksjon","Eleven vet at en addisjonsreaksjon er en reaksjon der et molekyl legges til over en dobbelt- eller trippelbinding, slik at bindingen brytes og antall atomer bundet til hvert av de involverte karbonatomene øker.",,del1,
or-eliminasjon-begrep,begrep,Organisk reaksjonskjemi,"Eliminasjonsreaksjon","Eleven vet at en eliminasjonsreaksjon er den motsatte av en addisjonsreaksjon - et lite molekyl (f.eks. H2O eller HBr) spaltes av, og det dannes en dobbeltbinding.",,del1,
or-substitusjon-begrep,begrep,Organisk reaksjonskjemi,"Substitusjonsreaksjon","Eleven vet at en substitusjonsreaksjon er en reaksjon der ett atom eller én atomgruppe i et molekyl byttes ut med et annet atom eller en annen atomgruppe.",,del1,
or-hydrolyse-begrep,begrep,Organisk reaksjonskjemi,"Hydrolyse","Eleven vet at hydrolyse er en reaksjon der et molekyl spaltes i to deler ved tilsetning av vann, f.eks. når en ester spaltes til syre og alkohol.",,del1,
or-kondensasjon-begrep,begrep,Organisk reaksjonskjemi,"Kondensasjonsreaksjon","Eleven vet at en kondensasjonsreaksjon er en reaksjon der to molekyler bindes sammen samtidig som et lite molekyl (vanligvis H2O) spaltes av - den motsatte reaksjonen av hydrolyse.",or-hydrolyse-begrep,del1,
or-identifisere-reaksjonstype,ferdighet,Organisk reaksjonskjemi,"Identifisere reaksjonstype ut fra en reaksjonslikning","Eleven kan avgjøre hvilken av reaksjonstypene addisjon, eliminasjon, substitusjon, hydrolyse eller kondensasjon en gitt organisk reaksjonslikning representerer, med begrunnelse i hvordan strukturformlene endrer seg.",or-addisjon-begrep;or-eliminasjon-begrep;or-substitusjon-begrep;or-hydrolyse-begrep;or-kondensasjon-begrep,del1,"Gi eleven flere organiske reaksjonslikninger (med strukturformler), og be dem identifisere hvilken reaksjonstype hver av dem representerer, med begrunnelse."
or-elektrofil-nukleofil-begrep,begrep,Organisk reaksjonskjemi,"Elektrofil og nukleofil","Eleven vet at en elektrofil er en elektronfattig art som tiltrekkes av områder med høy elektrontetthet, og en nukleofil er en elektronrik art som tiltrekkes av områder med lav elektrontetthet (f.eks. et delvis positivt karbonatom).",or-identifisere-reaksjonstype,del1,
or-forklare-reaksjonsmekanisme,ferdighet,Organisk reaksjonskjemi,"Bruke elektrostatiske krefter til å forklare en enkel reaksjonsmekanisme","Eleven kan forklare, ved hjelp av elektrostatisk tiltrekning mellom elektrofile og nukleofile deler av molekylene, hvorfor en enkel organisk reaksjon (f.eks. en addisjon eller substitusjon) skjer slik den gjør, gjerne illustrert med piler som viser elektronforskyvning.",or-elektrofil-nukleofil-begrep;or-karbokation-begrep,del2,"Gi eleven en enkel organisk reaksjon (f.eks. addisjon av HBr til et alken, eller en substitusjonsreaksjon), og be dem forklare mekanismen ved å peke på hvilken del av hvert molekyl som er elektrofil og nukleofil, og hvorfor de tiltrekkes hverandre."
or-karbokation-begrep,begrep,Organisk reaksjonskjemi,"Karbokation","Eleven vet at et karbokation er et mellomprodukt med et positivt ladet karbonatom (med bare tre bindinger) som kan dannes i løpet av en reaksjonsmekanisme, og at det er svært reaktivt fordi det er elektrofilt.",or-elektrofil-nukleofil-begrep,del1,
or-markovnikovs-regel-begrep,begrep,Organisk reaksjonskjemi,"Markovnikovs regel","Eleven vet at Markovnikovs regel sier at når et molekyl som HX (f.eks. HBr) addereres til et usymmetrisk alken, blir H bundet til karbonet med flest hydrogenatomer fra før, fordi dette gir det mest stabile karbokation-mellomproduktet.",or-karbokation-begrep,del1,
or-bruke-markovnikov,ferdighet,Organisk reaksjonskjemi,"Bruke Markovnikovs regel til å forutsi hovedprodukt","Eleven kan bruke Markovnikovs regel til å forutsi hvilket produkt som blir hovedproduktet når HX (f.eks. HBr eller H2O med syrekatalyse) addereres til et usymmetrisk alken.",or-markovnikovs-regel-begrep,del1,"Gi eleven et usymmetrisk alken og et molekyl (f.eks. HBr) som skal addere til det, og be dem forutsi hovedproduktet ved hjelp av Markovnikovs regel, med begrunnelse i stabiliteten til karbokation-mellomproduktet."
or-polymer-begrep,begrep,Organisk reaksjonskjemi,"Polymer","Eleven vet at en polymer er et stort molekyl bygd opp av mange like eller ulike gjentatte enheter (monomerer), og at polymerer kan dannes ved addisjonspolymerisasjon eller kondensasjonspolymerisasjon.",or-addisjon-begrep;or-kondensasjon-begrep,del1,
or-forklare-polymerisasjon,ferdighet,Organisk reaksjonskjemi,"Forklare hvordan en polymer dannes","Eleven kan forklare, med strukturformler for monomer(er) og en del av polymerkjeden, hvordan en gitt polymer dannes ved addisjonspolymerisasjon eller kondensasjonspolymerisasjon, og avgjøre hvilken av de to det er.",or-polymer-begrep,del2,"Gi eleven strukturformelen til en eller to monomerer, og be dem tegne en del av polymerkjeden som dannes, samt avgjøre om polymerisasjonen er en addisjons- eller kondensasjonspolymerisasjon."
sy-utbytte-begrep,begrep,Synteser,"Teoretisk og praktisk utbytte","Eleven vet at teoretisk utbytte er den maksimale mengden produkt en syntese kan gi ut fra støkiometrien og mengden begrensende reaktant, mens praktisk (faktisk) utbytte er den mengden som faktisk oppnås.",,del1,
sy-beregne-prosentvis-utbytte,ferdighet,Synteser,"Beregne prosentvis utbytte i en syntese","Eleven kan regne ut det teoretiske utbyttet fra støkiometri og mengde begrensende reaktant, og bruke dette sammen med det oppgitte praktiske utbyttet til å regne ut prosentvis utbytte.",sy-utbytte-begrep,del2,"Gi eleven mengden(e) av reaktant(er) brukt i en syntese, reaksjonslikningen, og den faktisk oppnådde massen av produkt, og be dem regne ut det teoretiske utbyttet og deretter det prosentvise utbyttet."
sy-renhet-begrep,begrep,Synteser,"Renhet","Eleven vet at renheten til et syntetisert produkt beskriver hvor mye av massen som faktisk er det ønskede stoffet, og at renhet ofte vurderes ved å sammenligne målt smeltepunkt (eller kromatografisk profil) med kjente referanseverdier.",,del1,
sy-faktorer-utbytte-renhet,ferdighet,Synteser,"Gjøre rede for faktorer som påvirker utbytte og renhet","Eleven kan gjøre rede for faktorer i en syntese (f.eks. sidereaksjoner, ufullstendig reaksjon, tap ved overføring/filtrering, eller urenheter fra reaktanter/utstyr) som kan senke utbyttet eller renheten til produktet.",sy-beregne-prosentvis-utbytte;sy-renhet-begrep,del2,"Beskriv en gjennomført syntese der utbyttet er lavere enn forventet, eller produktet ikke er helt rent (f.eks. avvikende smeltepunkt), og be eleven foreslå og begrunne mulige årsaker."
sy-gjennomfore-syntese,ferdighet,Synteser,"Beskrive gjennomføringen av en organisk syntese","Eleven kan beskrive en fornuftig fremgangsmåte - reaktanter, utstyr, reaksjonsbetingelser og opparbeiding/rensing (f.eks. filtrering, omkrystallisering eller ekstraksjon) - for å gjennomføre en gitt, enkel organisk syntese.",sy-faktorer-utbytte-renhet,del2,"Gi eleven en enkel organisk syntese (reaktanter og ønsket produkt), og be dem beskrive en fornuftig fremgangsmåte for å gjennomføre og rense opp produktet."
kr-kromatografi-prinsipp-begrep,begrep,Kromatografi,"Kromatografi (stasjonær og mobil fase)","Eleven vet at kromatografi separerer stoffene i en blanding fordi de fordeler seg ulikt mellom en stasjonær fase og en mobil fase, avhengig av hvor sterkt hvert stoff tiltrekkes av de to fasene.",,del1,
kr-gjore-rede-for-prinsipper,ferdighet,Kromatografi,"Gjøre rede for prinsippene for kromatografi","Eleven kan gjøre rede for hvorfor ulike stoffer i en blanding beveger seg ulikt raskt gjennom en gitt kromatografisk oppstilling (f.eks. tynnsjikt-, gass- eller væskekromatografi), ut fra deres egenskaper og fasenes egenskaper.",kr-kromatografi-prinsipp-begrep,del1,"Gi eleven en beskrivelse av en kromatografisk metode (f.eks. tynnsjiktkromatografi med en gitt stasjonær og mobil fase), og be dem gjøre rede for hvorfor et navngitt stoff beveger seg raskere eller saktere enn et annet."
kr-rf-verdi-begrep,begrep,Kromatografi,"Rf-verdi","Eleven vet at Rf-verdien i tynnsjiktkromatografi er forholdet mellom hvor langt et stoff har vandret og hvor langt løsemiddelfronten har vandret, og at samme stoff under samme betingelser alltid gir samme Rf-verdi.",kr-kromatografi-prinsipp-begrep,del1,
kr-tolke-kromatogram,ferdighet,Kromatografi,"Bruke kromatografi til å separere og analysere stoffblandinger","Eleven kan bruke et kromatogram (f.eks. beregnede Rf-verdier eller et gass-/væskekromatogram) til å identifisere hvilke stoffer en organisk blanding inneholder, ved sammenligning med kjente referansestoffer.",kr-rf-verdi-begrep;kr-gjore-rede-for-prinsipper,del2,"Vis eleven et tynnsjiktkromatogram (eller oppgitte avstander) for en ukjent blanding sammen med kjente referansestoffer, og be dem regne ut Rf-verdier og avgjøre hvilke stoffer blandingen inneholder."
bm-aminosyre-begrep,begrep,Biologiske makromolekyler,"Aminosyre","Eleven vet at en aminosyre har en aminogruppe (-NH2), en karboksylsyregruppe (-COOH) og en sidegruppe (R) bundet til samme karbonatom, og at de 20 vanlige aminosyrene skiller seg fra hverandre i sidegruppen.",,del1,
bm-identifisere-aminosyre,ferdighet,Biologiske makromolekyler,"Identifisere en aminosyre fra strukturformelen","Eleven kan kjenne igjen aminogruppen, karboksylsyregruppen og sidegruppen i strukturformelen til en aminosyre, og bruke egenskapene til sidegruppen (f.eks. polar, upolar, syrlig, basisk eller aromatisk) til å beskrive aminosyren.",bm-aminosyre-begrep,del1,"Vis eleven strukturformelen til en eller flere aminosyrer (eventuelt som del av et peptid), og be dem identifisere aminogruppen, karboksylsyregruppen og sidegruppen, samt beskrive en egenskap ved sidegruppen (f.eks. om den er upolar, syrlig, basisk eller aromatisk)."
bm-protein-begrep,begrep,Biologiske makromolekyler,"Protein","Eleven vet at proteiner er bygd opp av aminosyrer bundet sammen med peptidbindinger (dannet ved kondensasjon), og at proteinets tredimensjonale struktur (foldingen) er avgjørende for funksjonen.",bm-aminosyre-begrep;or-kondensasjon-begrep,del1,
bm-karbohydrat-begrep,begrep,Biologiske makromolekyler,"Karbohydrat","Eleven vet at karbohydrater (f.eks. stivelse og cellulose) er bygd opp av monosakkarider bundet sammen med glykosidbindinger dannet ved kondensasjon.",or-kondensasjon-begrep,del1,
bm-fett-begrep,begrep,Biologiske makromolekyler,"Fett","Eleven vet at fett (triglyserider) er dannet ved kondensasjon av glyserol med tre fettsyrer (estere), og skiller mellom mettede og umettede fettsyrer ut fra om de inneholder dobbeltbindinger.",or-kondensasjon-begrep,del1,
bm-nukleinsyre-begrep,begrep,Biologiske makromolekyler,"Nukleinsyre (DNA)","Eleven vet at DNA er bygd opp av nukleotider (sukker, fosfatgruppe og nitrogenbase) bundet sammen i en kjede, og at to komplementære kjeder danner en dobbelheliks holdt sammen av hydrogenbindinger mellom baseparene.",or-kondensasjon-begrep,del1,
bm-beskrive-oppbygning,ferdighet,Biologiske makromolekyler,"Beskrive oppbygningen til biologiske makromolekyler","Eleven kan beskrive, med strukturformler der det er relevant, hvordan et navngitt biologisk makromolekyl (protein, karbohydrat, fett eller nukleinsyre) er bygd opp av sine minste enheter.",bm-protein-begrep;bm-karbohydrat-begrep;bm-fett-begrep;bm-nukleinsyre-begrep,del1,"Gi eleven navnet på et biologisk makromolekyl (eller strukturformelen til byggesteinene), og be dem beskrive hvordan molekylet er bygd opp og hvilken type binding som holder byggesteinene sammen."
bm-sekundarstruktur-begrep,begrep,Biologiske makromolekyler,"Sekundærstruktur i protein","Eleven vet at en sekundærstruktur (f.eks. α-heliks eller β-plate) er en lokal, regelmessig foldingsform i et protein, holdt sammen av hydrogenbindinger mellom peptidbindingene i hovedkjeden.",bm-protein-begrep,del1,
bm-forklare-sekundarstruktur,ferdighet,Biologiske makromolekyler,"Forklare hvordan en sekundærstruktur oppstår","Eleven kan forklare hvordan hydrogenbindinger mellom peptidbindinger i hovedkjeden til et polypeptid gir opphav til en sekundærstruktur som α-heliks eller β-plate.",bm-sekundarstruktur-begrep,del2,"Vis eleven en del av et polypeptid, og be dem forklare hvordan hydrogenbindinger mellom peptidbindinger kan gi opphav til en sekundærstruktur."
bm-denaturering-begrep,begrep,Biologiske makromolekyler,"Denaturering","Eleven vet at denaturering er når et protein (eller annet biomolekyl) mister sin naturlige tredimensjonale struktur, f.eks. på grunn av høy temperatur eller endret pH, uten at de kovalente bindingene i selve kjeden brytes.",bm-protein-begrep,del1,
bm-vurdere-ytre-faktorer,ferdighet,Biologiske makromolekyler,"Vurdere hvordan ytre faktorer påvirker makromolekylers struktur og egenskaper","Eleven kan vurdere hvordan en ytre faktor (f.eks. temperatur eller pH) påvirker strukturen og dermed egenskapene eller funksjonen til et biologisk makromolekyl (f.eks. et enzym eller et protein i næringsmidler).",bm-beskrive-oppbygning;bm-denaturering-begrep,del2,"Beskriv en situasjon der et biologisk makromolekyl utsettes for en endring i temperatur eller pH (f.eks. et enzym som varmes opp, eller melk som blir sur), og be eleven vurdere og forklare hvordan dette påvirker molekylets struktur og egenskaper."
gk-gronn-kjemi-begrep,begrep,Grønn kjemi og materialkretsløp,"Grønn kjemi","Eleven vet at grønn kjemi er et sett prinsipper for å designe kjemiske prosesser og produkter som reduserer eller fjerner bruk og utslipp av helse- og miljøskadelige stoffer, f.eks. ved å redusere avfall, bruke fornybare råstoffer eller mindre energikrevende prosesser.",,del1,
gk-atomeffektivitet-begrep,begrep,Grønn kjemi og materialkretsløp,"Atomøkonomi (atomeffektivitet)","Eleven vet at atomøkonomien til en reaksjon er andelen av massen til reaktantene som ender opp i det ønskede produktet, og at en høy atomøkonomi er et av flere mål på hvor miljøvennlig en syntese er (mindre avfall per mengde produkt).",gk-gronn-kjemi-begrep,del1,
gk-beregne-atomeffektivitet,ferdighet,Grønn kjemi og materialkretsløp,"Beregne atomeffektiviteten til en reaksjon","Eleven kan regne ut atomøkonomien til en reaksjon som molarmassen til det ønskede produktet delt på summen av molarmassene til alle reaktantene (justert for støkiometriske forhold), oppgitt i prosent.",gk-atomeffektivitet-begrep;sy-beregne-prosentvis-utbytte,del2,"Gi eleven en balansert reaksjonslikning for en syntese, og be dem regne ut atomøkonomien i prosent, eventuelt sammenlignet med det prosentvise utbyttet for samme syntese."
gk-metallers-kretslop,ferdighet,Grønn kjemi og materialkretsløp,"Gi eksempler på metallers livsløp","Eleven kan gi eksempler på hvordan et navngitt metall produseres (utvinnes fra malm), gjenvinnes, deponeres eller brytes ned, og vurdere miljøkonsekvensene ved de ulike stegene.",gk-gronn-kjemi-begrep,del2,"Gi eleven navnet på et metall (f.eks. aluminium eller jern), og be dem gjøre rede for hvordan det produseres, samt fordeler ved gjenvinning sammenlignet med nyproduksjon."
gk-plastens-kretslop,ferdighet,Grønn kjemi og materialkretsløp,"Gi eksempler på plasttypers livsløp","Eleven kan gi eksempler på hvordan en navngitt type plast produseres, gjenvinnes, deponeres eller brytes ned i naturen, og vurdere miljøkonsekvensene ved dette, inkludert forskjellen på nedbrytbar og ikke-nedbrytbar plast.",gk-gronn-kjemi-begrep;or-polymer-begrep,del2,"Gi eleven navnet på en type plast (f.eks. PET eller polyetylen), og be dem gjøre rede for produksjon og gjenvinningsmuligheter, samt hvorfor plasten brytes raskt eller sakte ned i naturen."
gk-drofte-tiltak,ferdighet,Grønn kjemi og materialkretsløp,"Drøfte tiltak i samsvar med prinsipper for grønn kjemi","Eleven kan foreslå og drøfte konkrete tiltak (f.eks. endret produksjonsmetode, økt gjenvinning, eller alternative materialer) som er i tråd med prinsippene for grønn kjemi, for en gitt problemstilling knyttet til metaller eller plast.",gk-metallers-kretslop;gk-plastens-kretslop,del2,"Gi eleven en problemstilling knyttet til produksjon eller avfallshåndtering av et metall eller en plasttype, og be dem foreslå og begrunne minst ett tiltak som er i samsvar med prinsippene for grønn kjemi."
fe-utforske-problemstilling,ferdighet,Fordypningsemne,"Utforske en teoretisk eller praktisk problemstilling","Eleven kan formulere og utforske en selvvalgt teoretisk eller praktisk kjemifaglig problemstilling, ved å innhente og bruke relevant kjemifaglig kunnskap, eventuelt supplert med egne forsøk.",kf-planlegge-forsok;kf-vurdere-usikkerhet,begge,"Be eleven foreslå en kjemifaglig problemstilling innenfor et selvvalgt fordypningstema, og skissere hvordan de ville gått fram for å utforske den (litteratursøk, beregninger og/eller egne forsøk)."
fe-drofte-og-presentere-funn,ferdighet,Fordypningsemne,"Drøfte og presentere funn fra en utforsking","Eleven kan drøfte hva funnene fra en utforsking betyr, sette dem i sammenheng med relevant kjemifaglig kunnskap, og presentere dem på en tydelig og faglig presis måte.",fe-utforske-problemstilling,begge,"Gi eleven noen (eventuelt selvvalgte) funn fra en utforsking av en kjemifaglig problemstilling, og be dem drøfte hva funnene betyr og hvordan de kunne presenteres tydelig for andre."
