id,type,emne,navn,beskrivelse,avhenger_av,hjelpemiddel,instruks
beregne-terminbelop-serielan,ferdighet,Lån og økonomi,Beregne terminbeløp og rentedel i et serielån,"Eleven kan, for et serielån, beregne rentedelen og terminbeløpet for en gitt termin ut fra restgjelden på det tidspunktet, og sammenligne hvordan terminbeløpet endrer seg med ulik nedbetalingstid.",beregne-avdrag-serielan;restgjeld-begrep;termin-begrep;rentesats-begrep,begge,"Gi eleven lånebeløp, rentesats og nedbetalingstid for et serielån, og be dem beregne terminbeløpet for én eller flere oppgitte terminer - eventuelt sammenligne med terminbeløpet ved en annen nedbetalingstid."
sammenligne-sparealternativer,ferdighet,Lån og økonomi,Sammenligne ulike spare- eller investeringsalternativer,"Eleven kan beregne sluttverdien av flere ulike spare- eller investeringsalternativer (f.eks. én samlet prosentvis endring, en fast årlig rente over flere år, eller flere ulike prosentvise endringer år for år) og sette dem opp i en oversikt for sammenligning.",vekstfaktor-fra-prosent;sammensatt-endring;kalkulator-potensuttrykk,del2,"Gi eleven samme startbeløp plassert i to eller tre ulike spare-/investeringsalternativer med ulik avkastningsinformasjon, og be dem beregne sluttbeløpet for hvert alternativ og sette resultatene sammen i en oversikt."
finne-hele-fra-prosentandel,ferdighet,Prosent og vekstfaktor,Finne det opprinnelige tallet fra en prosentandel,"Eleven kan, gitt en prosentandel av et tall og enten selve prosentdelen eller resten (komplementet) i antall, regne ut hva det opprinnelige (hele) tallet er.",prosent-av-tall,del1,"Gi eleven en prosentandel og en tilhørende mengde, enten direkte (f.eks. «40 % av et lag er 12 personer») eller via komplementet (f.eks. «88 % deltar, 3 deltar ikke»), og be dem finne det totale antallet. Ren regneferdighet, ett tallsvar."
argumentere-prosent-symmetri,ferdighet,Prosent og vekstfaktor,"Argumentere for at «a % av b» og «b % av a» er like","Eleven kan argumentere for hvorfor «a prosent av b» alltid gir samme svar som «b prosent av a», ved å vise at begge uttrykkene tilsvarer (a·b)/100.",prosent-av-tall,begge,"Gi eleven flere par av prosentoppgaver satt opp som «a % av b?» og «b % av a?» (f.eks. 10 % av 50 og 50 % av 10), og be dem forklare - gjerne algebraisk - hvorfor de to oppgavene i hvert par alltid gir samme svar."
omkrets-sirkel,ferdighet,Geometri,Bruke omkretsformelen for sirkel og finne buelengde,"Eleven kan bruke formelen for omkretsen av en sirkel (2·π·r) til å beregne omkrets gitt radius eller diameter, og beregne buelengden til en sirkelsektor som en andel av hele omkretsen.",areal-sirkel,begge,"Gi eleven radius eller diameter til en sirkel og be dem beregne omkretsen, eventuelt kombinert med å finne buelengden til en gitt sektor (f.eks. en halvsirkel) som andel av hele omkretsen."
omkrets-sammensatt-figur,ferdighet,Geometri,Bestemme omkretsen til en sammensatt figur,"Eleven kan bestemme omkretsen til en sammensatt eller ukjent figur - for eksempel en halvsirkel eller en trekant der bare grunnlinje og høyde er oppgitt - ved å summere sidelengder og eventuelt buelengder, og bruke Pytagoras' setning til å finne manglende sidelengder.",omkrets-sirkel;pytagoras-setningen;areal-trekant,del1,"Gi eleven to figurer å sammenligne, f.eks. en halvsirkel og en likebeint trekant der kun grunnlinje og høyde er oppgitt, og be dem finne omkretsen til hver av dem - der trekantens skråsider først må finnes med Pytagoras' setning - og avgjøre hvilken figur som har størst omkrets."
formlike-trekanter-begrep,begrep,Geometri,Formlike trekanter,"Eleven vet at to trekanter er formlike når de har parvis like vinkler og proporsjonale sider, og kan forklare hvorfor to trekanter er formlike - for eksempel ved toppvinkel og parallelle linjer, eller ut fra oppgitt informasjon om vinkler.",proporsjon-begrep,begge,
bruke-formlikhet-til-lengde,ferdighet,Geometri,Bruke formlikhet til å finne en ukjent lengde,"Eleven kan bruke formlikhet mellom to trekanter til å sette opp en proporsjon mellom tilsvarende sider, og løse for en ukjent lengde.",formlike-trekanter-begrep;proporsjon-begrep,begge,"Gi eleven en situasjon med to formlike trekanter (f.eks. en skisse med kjente og ukjente avstander, eller en tekstoppgave om å måle en avstand over en elv/et hinder), og be dem sette opp en proporsjon mellom tilsvarende sider og løse for den ukjente lengden."
areal-skalering-ved-formlikhet,ferdighet,Geometri,Bruke arealskalering ved formlikhet,"Eleven kan bruke sammenhengen mellom skalafaktoren for lengder og skalafaktoren for areal - arealforholdet er kvadratet av lengdeforholdet - til å finne ukjente sidelengder i en formlik figur når arealet er oppgitt.",formlike-trekanter-begrep;areal-trekant,begge,"Gi eleven en figur (f.eks. en rettvinklet trekant) med kjente sidelengder, og be dem finne sidelengdene i en formlik figur med et oppgitt areal, ved å bruke at arealforholdet er kvadratet av lengdeforholdet mellom figurene."
areal-regulaer-mangekant,ferdighet,Geometri,Bestemme arealet av en regulær mangekant,"Eleven kan bestemme arealet av en regulær mangekant (f.eks. en regulær sekskant) ved å dele den opp i kongruente trekanter fra sentrum og bruke arealformelen for trekant, eventuelt med Pytagoras' setning for å finne høyden i hver deltrekant.",areal-trekant;pytagoras-setningen,del2,"Gi eleven sidelengden i en regulær mangekant (f.eks. en sekskant), og be dem bestemme arealet ved å dele figuren i kongruente trekanter fra sentrum og summere arealene deres."
kjeglestubbe-begrep,begrep,Geometri,Kjeglestubbe (rettavkorta kjegle),"Eleven vet at en kjeglestubbe (rettavkorta kjegle) er en kjegle der toppen er kuttet av med et snitt parallelt med grunnflaten, og at volumet kan beregnes ved å trekke volumet av den avkuttede toppkjegla fra volumet av den opprinnelige, hele kjegla.",volum-kjegle,del2,
volum-kjeglestubbe,ferdighet,Geometri,Beregne volumet av en kjeglestubbe,"Eleven kan beregne volumet av en kjeglestubbe ved å sette opp en hel kjegle, bruke formlikhet mellom hele kjegla og toppkjegla som kuttes bort til å finne høyden til toppkjegla, og trekke volumet av toppkjegla fra volumet av den hele kjegla.",kjeglestubbe-begrep;bruke-formlikhet-til-lengde,del2,"Gi eleven praktiske krav til en kjeglestubbe (f.eks. mål på grunnflate, toppflate og maksimal høyde for en gjenstand som skal formes), og be dem foreslå egnede mål, tegne en skisse med mål påført, og beregne volumet ved å ta utgangspunkt i en hel kjegle og trekke fra toppkjegla som kuttes bort."
median-fra-klassedelt-tabell,ferdighet,Statistikk,Anslå medianen fra en klassedelt frekvenstabell,"Eleven kan anslå medianen for et klassedelt datasett gitt som frekvenstabell (uten kumulativt frekvensdiagram), ved å bestemme hvilken klasse medianen faller i og bruke lineær interpolasjon under en antakelse om jevn fordeling innad i klassen.",klassedelt-datasett-begrep;median-datasett;gjennomsnitt-fra-klassedelt-datasett,begge,"Gi eleven en klassedelt frekvenstabell og be dem anslå medianen ved å finne hvilken klasse den midterste observasjonen faller i og interpolere innad i klassen, og be dem eksplisitt nevne antakelsen om jevn fordeling som anslaget bygger på."
histogram-med-ulik-klassebredde-begrep,begrep,Statistikk,Histogram med frekvenstetthet og ulik klassebredde,"Eleven vet at i et histogram der klassene har ulik bredde, brukes frekvenstetthet (frekvens delt på klassebredde) som høyde på y-aksen, slik at arealet av hver stolpe - ikke høyden - tilsvarer frekvensen for klassen.",klassedelt-datasett-begrep;frekvens-begrep,del2,
lese-frekvenstetthet-histogram,ferdighet,Statistikk,Lese av og regne med et histogram med frekvenstetthet,"Eleven kan lese av et histogram med frekvenstetthet på y-aksen og klasser med ulik bredde, beregne frekvensen for en klasse som høyde ganger bredde, og bruke dette til å bestemme antall, relativ frekvens, gjennomsnitt og median for hele eller deler av datamaterialet.",histogram-med-ulik-klassebredde-begrep;gjennomsnitt-fra-klassedelt-datasett;median-fra-klassedelt-tabell,del2,"Vis eleven et histogram med frekvenstetthet på y-aksen og klasser med ulik bredde, og be dem argumentere for eller vurdere flere påstander som krever å regne ut antall observasjoner, relativ frekvens, gjennomsnitt og/eller median for hele eller deler av materialet."
resonnere-om-median-ved-endring-i-datasett,ferdighet,Statistikk,Resonnere om hvordan medianen endres når et datapunkt legges til,"Eleven kan resonnere om hvorvidt medianen til et datasett nødvendigvis endres når et nytt datapunkt legges til, basert på om antallet observasjoner opprinnelig er oddetall eller partall.",median-datasett,del2,"Gi eleven et datasett og en påstand om at medianen (nødvendigvis) vil endre seg dersom et nytt, ukjent datapunkt legges til, og be dem vurdere om påstanden er riktig, med begrunnelse knyttet til om antallet observasjoner er oddetall eller partall."
finne-manglende-verdi-for-onsket-gjennomsnitt,ferdighet,Statistikk,Finne verdien som må legges til for et ønsket gjennomsnitt,"Eleven kan, gitt et datasett og et ønsket gjennomsnitt for datasettet utvidet med én ny verdi, regne ut hvilken verdi som må legges til for å oppnå dette gjennomsnittet, og vurdere om verdien er rimelig i konteksten.",gjennomsnitt-datasett,del2,"Gi eleven et datasett og et påstått gjennomsnitt for datasettet dersom én ny verdi legges til, og be dem regne ut hvilken verdi som i så fall må legges til, og vurdere om denne verdien er rimelig/mulig i konteksten oppgaven beskriver."
konstruere-datasett-fra-mal,ferdighet,Statistikk,Konstruere et datasett som passer med oppgitte sentral- og spredningsmål,"Eleven kan konstruere et eksempel på et datasett som oppfyller gitte krav til sentralmål (median, gjennomsnitt) og spredningsmål (standardavvik), sammenlignet med et annet oppgitt datasett.",sammenligne-fordelinger-fra-mal;bestemme-standardavvik,del2,"Gi eleven et datasett og en beskrivelse av hvordan et annet datasetts median, gjennomsnitt og standardavvik forholder seg til det (høyere/lavere/mindre), og be dem konstruere et konkret eksempel på det andre datasettet og vise med kalkulator at det stemmer med beskrivelsen."
eksponentiell-modell-med-grenseverdi-begrep,begrep,Eksponentialfunksjoner,Eksponentiell modell med grenseverdi,"Eleven vet at en modell på formen f(x)=b·a^x+c beskriver en størrelse som utvikler seg eksponentielt mot en grenseverdi (asymptote) c i stedet for mot null, og kan forklare hva b, a og c betyr i en slik sammenheng.",eksponentialfunksjon-begrep,del2,
bruke-eksponentiell-modell-med-grenseverdi,ferdighet,Eksponentialfunksjoner,Regne med en eksponentiell modell som har en grenseverdi,"Eleven kan bruke en modell på formen f(x)=b·a^x+c til å løse likninger for x med kalkulator, og vurdere om et gitt mål noen gang kan nås ved å sammenligne målet med modellens grenseverdi c.",eksponentiell-modell-med-grenseverdi-begrep;lose-eksponentiallikning,del2,"Gi eleven en modell på formen f(x)=b·a^x+c (f.eks. et utslipp som avtar mot et bunnivå) og be dem løse en likning for x med kalkulator, og deretter vurdere om et oppgitt mål i det hele tatt kan nås ifølge modellen, ved å resonnere om grenseverdien c."
tolke-python-likningsloser,ferdighet,Programmering,Tolke et Python-program som løser likninger ved iterasjon,"Eleven kan lese et Python-program som løser en likning eller et likningssystem numerisk ved å teste (iterere over) x-verdier i et gitt intervall og sjekke en betingelse som f(x)==g(x), forklare strategien bak framgangsmåten, og gjøre nødvendige endringer i programmet for å løse et annet, tilsvarende likningssystem.",tolke-python-program;likningssystem-ved-regning,del2,"Vis eleven et kort Python-program som definerer to funksjoner og løkker gjennom et intervall av x-verdier for å finne der de to funksjonene er like, og be dem forklare strategien - og deretter tilpasse programmet (funksjonsuttrykk og/eller intervall) til å løse et annet, lignende likningssystem."
identifisere-lantype,ferdighet,Lån og økonomi,Avgjøre om et lån er et annuitetslån eller et serielån,"Eleven kan avgjøre om et lån er et annuitetslån eller et serielån ut fra en nedbetalingsplan (tabell eller diagram), ved å vurdere om avdraget eller terminbeløpet er konstant fra termin til termin.",annuitetslan-begrep;serielan-begrep;termin-begrep,begge,"Gi eleven en nedbetalingsplan (tabell eller søylediagram) som viser terminbeløp, renter og avdrag per termin, og be dem avgjøre om lånet er et annuitetslån eller et serielån, med begrunnelse i hva som er konstant gjennom nedbetalingstiden."
lanebelop-og-rente-fra-nedbetalingsplan,ferdighet,Lån og økonomi,Bestemme lånebeløp og rentesats fra en nedbetalingsplan,"Eleven kan, ut fra en nedbetalingsplan (tabell eller diagram med terminbeløp, renter, avdrag og eventuelt restlån per termin), bestemme det opprinnelige lånebeløpet og den periodiske rentesatsen, uavhengig av om lånet er et annuitetslån eller et serielån.",identifisere-lantype;beregne-termin-rente-avdrag;beregne-avdrag-serielan;restgjeld-begrep;termin-begrep;rentesats-begrep,begge,"Gi eleven en nedbetalingsplan (tabell eller diagram), og be dem bestemme det opprinnelige lånebeløpet (f.eks. ved å summere avdragene eller lese av første restlån) og den periodiske rentesatsen (f.eks. ut fra rentedelen og restgjelden i første termin)."
egenkapitalkrav-boliglan-begrep,begrep,Lån og økonomi,Egenkapitalkrav ved boliglån,"Eleven vet at norske banker normalt krever minst 15 % egenkapital ved boliglån, slik at maksimalt lånebeløp er 85 % av boligens pris, og kan bruke dette til å regne ut nødvendig egenkapital eller maksimalt lånebeløp.",prosent-av-tall,del2,
bruttolonn-nettolonn-begrep,begrep,Lån og økonomi,Bruttolønn og nettolønn,"Eleven vet at nettoinntekt er bruttoinntekt minus skattetrekk og eventuelle andre trekk (f.eks. pensjonssparing og fagforeningskontingent), og at trekkene normalt beregnes som prosentandeler av bruttoinntekten.",prosent-av-tall,del2,
beregne-nettolonn,ferdighet,Lån og økonomi,Beregne nettoinntekt ut fra bruttolønn og trekk,"Eleven kan beregne nettoinntekten til en person ut fra bruttolønn og oppgitte prosentvise trekk (skatt, pensjon, fagforeningskontingent mv.), eventuelt inkludert overtidstillegg beregnet med en gitt timelønn og prosentvis tillegg.",bruttolonn-nettolonn-begrep;prosent-av-tall,del2,"Gi eleven en fast månedslønn eller timelønn, eventuelt med et gitt antall overtidstimer og prosentvis overtidstillegg, sammen med prosentvise trekk (skatt, pensjon o.l.), og be dem beregne nettoinntekten for en måned."
vurdere-privatokonomi-budsjett,ferdighet,Lån og økonomi,Vurdere privatøkonomi opp mot et budsjett,"Eleven kan sette opp et enkelt husholdningsbudsjett ved å sammenligne nettoinntekt med faste utgifter (f.eks. lånekostnader, forsikringer og et referansebudsjett for levekostnader), og vurdere om økonomien går i pluss eller minus.",beregne-nettolonn;beregne-termin-rente-avdrag;termin-begrep,del2,"Gi eleven en nettoinntekt, faste utgifter (f.eks. et referansebudsjett, lånekostnad og forsikringer), og be dem sette opp et samlet budsjett og vurdere om personen har råd til en gitt utgift (f.eks. et boliglån), med tallfestet begrunnelse."
koordinatsystem-begrep,begrep,Geometri,Koordinatsystem,"Eleven vet at et koordinatsystem består av to vinkelrette akser (x-aksen og y-aksen) som gjør det mulig å angi punkter, lengder og grafer med tallverdier.",,del1,
restgjeld-begrep,begrep,Lån og økonomi,Restgjeld,"Eleven vet at restgjelden er det beløpet som gjenstår å betale på et lån på et gitt tidspunkt, og at renten i hver termin beregnes av restgjelden - ikke av det opprinnelige lånebeløpet.",,begge,
termin-begrep,begrep,Lån og økonomi,Termin,"Eleven vet at en termin er en fast betalingsperiode for et lån (for eksempel månedlig), og at det i hver termin betales en del rente og en del avdrag.",,begge,
rentesats-begrep,begrep,Lån og økonomi,Rentesats,"Eleven vet at rentesatsen er renten som belastes per termin, og skiller dette fra den totale renten som betales over hele lånets løpetid.",prosent-desimal-brok,begge,
skjaeringspunkt-begrep,begrep,Likninger og funksjoner,Skjæringspunkt,"Eleven vet at skjæringspunktet mellom to grafer er punktet der grafene har samme x-verdi og samme y-verdi, og at dette punktet tilsvarer løsningen av det tilhørende likningssystemet.",koordinatsystem-begrep,del1,
proporsjon-begrep,begrep,Geometri,Proporsjon,"Eleven vet at en proporsjon er en påstand om at to forhold er like, og kan bruke dette til å sette opp at tilsvarende sider i formlike figurer står i samme forhold.",,begge,
