id,type,emne,navn,beskrivelse,avhenger_av,hjelpemiddel,instruks
avgjore-ortogonalitet-abstrakte-vektorer,ferdighet,Vektorer i planet,Bestemme en ukjent koeffisient slik at to abstrakt uttrykte vektorer blir ortogonale,"Eleven kan, når vektorer er uttrykt ved to gitte basisvektorer (med kjent lengde og vinkel mellom seg) i stedet for koordinater, bruke skalarproduktet til å bestemme en ukjent koeffisient slik at to slike vektoruttrykk blir ortogonale (vinkelrette).",avgjore-ortogonalitet;bestemme-lengde-av-vektorsum-gitt-vinkel;basisvektor-begrep,del2,"Gi eleven to vektoruttrykk satt sammen av de samme to basisvektorene (med kjent lengde og vinkel mellom seg), der det ene uttrykket har en ukjent koeffisient, og be dem bestemme koeffisienten slik at vektorene blir ortogonale."
parameterframstilling-begrep,begrep,Parameterframstilling,Parameterframstilling av en linje,"Eleven vet at en linje kan beskrives med en parameterframstilling, der posisjonen skrives som et startpunkt pluss parameteren multiplisert med en retningsvektor.",vektorregning-addisjon-skalar,del1,
forklare-parameterframstilling-av-linje,ferdighet,Parameterframstilling,Forklare hvorfor en gitt parameterframstilling beskriver linjen mellom to punkter,"Eleven kan forklare og begrunne hvorfor en oppgitt parameterframstilling faktisk beskriver den rette linjen mellom to gitte punkter, for eksempel ved å sjekke start- og sluttverdien til parameteren.",parameterframstilling-begrep,del2,"Gi eleven to punkter og en påstått parameterframstilling for linjen mellom dem, og be dem forklare og begrunne hvorfor parameterframstillingen faktisk beskriver denne linjen."
bestemme-posisjon-fra-parameterframstilling,ferdighet,Parameterframstilling,Bestemme posisjonen til et objekt fra en tidsavhengig parameterframstilling,"Eleven kan, gitt en parameterframstilling der parameteren representerer tid, bestemme posisjonen til et objekt på et oppgitt tidspunkt.",parameterframstilling-begrep,del2,"Gi eleven en parameterframstilling der parameteren representerer tid, og et gitt tidspunkt, og be dem bestemme posisjonen på dette tidspunktet."
banefart-fra-retningsvektor,ferdighet,Parameterframstilling,Bestemme banefarten til et objekt i konstant bevegelse,"Eleven kan bestemme banefarten (lengden av fartsvektoren) til et objekt som beveger seg langs en linje med en tidsavhengig parameterframstilling, inkludert nødvendig enhetsomregning.",bestemme-posisjon-fra-parameterframstilling;lengde-av-vektor,del2,"Gi eleven en tidsavhengig parameterframstilling for et objekt i bevegelse, og be dem bestemme banefarten, med riktig enhet."
finne-motepunkt-mellom-baner,ferdighet,Parameterframstilling,Undersøke om to bevegelige objekter møtes,"Eleven kan undersøke om to objekter som beveger seg langs hver sin parameterframstilling, faktisk møtes (befinner seg på samme sted til samme tid), ved å løse det tilhørende likningssystemet.",bestemme-posisjon-fra-parameterframstilling,del2,"Gi eleven parameterframstillingene til to objekter i bevegelse, og be dem undersøke om og eventuelt når de to møtes, ved å løse likningssystemet som oppstår."
bestemme-ny-fart-for-a-mote-bevegelig-mal,ferdighet,Parameterframstilling,Bestemme farten som trengs for å ta igjen et bevegelig mål,"Eleven kan, gitt at et objekt beveger seg med kjent, konstant fart og retning, bestemme hvilken ny konstant banefart et annet objekt (med kjent startposisjon og retning) må holde for å møte det bevegelige målet på et senere tidspunkt.",finne-motepunkt-mellom-baner;banefart-fra-retningsvektor,del2,"Gi eleven posisjonen og bevegelsen til et mål i konstant bevegelse, samt startposisjon og retning (men ikke fart) til et annet objekt fra et gitt tidspunkt, og be dem bestemme farten det andre objektet må holde for å møte målet."
halveringsmetoden-begrep,begrep,Programmering og numeriske metoder,Halveringsmetoden,"Eleven vet at halveringsmetoden finner et nullpunkt til en kontinuerlig funksjon ved gjentatte ganger å halvere et intervall der funksjonen skifter fortegn, og beholde den halvdelen der fortegnsskiftet fortsatt finnes.",kontinuitet-begrep,del1,
tolke-python-kode-halveringsmetode,ferdighet,Programmering og numeriske metoder,Lese og tolke et Python-program som bruker halveringsmetoden,"Eleven kan lese et Python-program som implementerer halveringsmetoden, forklare hva et gitt kodeavsnitt gjør, og forklare hva programmet som helhet er ment å finne ut.",halveringsmetoden-begrep,del1,"Vis eleven et Python-program som implementerer halveringsmetoden (uten å kjøre det), og be dem forklare hva et gitt kodeavsnitt gjør, og hva programmet som helhet finner ut."
koble-numerisk-derivert-til-python-kode,ferdighet,Programmering og numeriske metoder,Gjenkjenne en numerisk derivert i kode og koble den til stasjonære punkter,"Eleven kan gjenkjenne at en funksjon i kode som bruker en liten differanse h til å regne ut (f(x+h)-f(x))/h, er en numerisk tilnærming til den deriverte, og koble dette til å finne stasjonære punkter i en annen funksjon.",bestemme-derivert-numerisk;tolke-python-kode-halveringsmetode,del1,"Vis eleven et Python-program der én funksjon regner ut en differansekvotient med en liten h basert på en annen funksjon f, og be dem forklare sammenhengen mellom de to funksjonene i koden."
fullfore-ufullstendig-python-kode,ferdighet,Programmering og numeriske metoder,Fullføre og resonnere om et ufullstendig Python-program,"Eleven kan fylle inn manglende deler av et ufullstendig Python-program (f.eks. avgjøre hvilket av tre matematiske begreper - topp-, bunn- eller terrassepunkt - som hører hjemme i hvilken gren av koden), og forutsi og begrunne hvilken linje som blir skrevet ut når programmet kjøres.",koble-numerisk-derivert-til-python-kode;klassifisere-stasjonaert-punkt-numerisk,del1,"Vis eleven et ufullstendig Python-program med tre alternative grener som mangler riktig matematisk begrep, og be dem bestemme hvilket begrep som hører til hver gren, samt forutsi og begrunne hvilken linje som til slutt blir skrevet ut."
formulere-problemstilling-for-datautforskning,ferdighet,Utforskende arbeid med data,Formulere en problemstilling for et selvstendig arbeid med et reelt datasett,"Eleven kan formulere en matematisk problemstilling knyttet til et naturvitenskapelig tema, som er egnet til å utforskes ved hjelp av et reelt datasett og matematisk modellering.",eksponentiell-regresjon-fra-datasett;tilpasse-logistisk-modell-fra-datasett,del2,"Gi eleven et naturvitenskapelig tema (f.eks. befolkningsvekst, en kjemisk reaksjon eller klimadata) og be dem formulere en konkret, matematisk undersøkbar problemstilling knyttet til temaet."
samle-og-organisere-reelt-datasett,ferdighet,Utforskende arbeid med data,Planlegge og organisere et reelt datasett for en problemstilling,"Eleven kan planlegge hvor og hvordan et reelt datasett som passer en gitt problemstilling kan finnes eller samles inn, og organisere dataene slik at de er klare for matematisk analyse.",formulere-problemstilling-for-datautforskning,del2,"Gi eleven en problemstilling og be dem beskrive hvor de ville funnet eller hvordan de ville samlet inn et egnet, reelt datasett, samt hvordan de ville organisert det for analyse."
analysere-og-modellere-eget-datasett,ferdighet,Utforskende arbeid med data,"Analysere og modellere et selvvalgt, reelt datasett","Eleven kan velge og anvende en egnet matematisk metode (f.eks. regresjon eller derivasjon) på et selvvalgt, reelt datasett, og analysere hva resultatene forteller om problemstillingen.",samle-og-organisere-reelt-datasett;vurdere-gyldighetsomrade-for-modell,del2,"Gi eleven et reelt datasett og en problemstilling, og be dem velge og anvende en egnet matematisk metode for å analysere dataene, og forklare hva resultatene forteller."
presentere-og-formidle-matematiske-funn,ferdighet,Utforskende arbeid med data,Presentere og formidle funn fra en matematisk undersøkelse,"Eleven kan presentere funnene fra en selvstendig matematisk undersøkelse på en oversiktlig måte, med relevante grafiske framstillinger, en tydelig konklusjon knyttet til problemstillingen, og korrekt kildehenvisning.",analysere-og-modellere-eget-datasett,del2,"Gi eleven resultatene fra en gjennomført matematisk analyse av et datasett, og be dem lage en kort, presentabel oppsummering med graf, konklusjon og kildehenvisning."
monotoni-begrep,begrep,Omvendte funksjoner,Monotoni,"Eleven vet at en funksjon er monoton på et intervall dersom den enten er voksende i hele intervallet eller avtagende i hele intervallet, og at dette er nøyaktig betingelsen for at funksjonen skal ha en omvendt funksjon der.",,del1,
asymptote-begrep,begrep,Eksponentiell og logistisk vekst,Asymptote,"Eleven vet at en asymptote er en rett linje som grafen til en funksjon nærmer seg, men aldri når, enten når x går mot uendelig eller når x nærmer seg en bestemt verdi (horisontal eller vertikal asymptote).",,begge,
rasjonal-funksjon-begrep,begrep,Grenseverdier og kontinuitet,Rasjonal funksjon,Eleven vet at en rasjonal funksjon er en funksjon som kan skrives som en kvotient (brøk) mellom to polynomer.,,del1,
basisvektor-begrep,begrep,Vektorer i planet,Basisvektor,Eleven vet at en basisvektor er en av et sett vektorer som brukes som referanse for å uttrykke enhver annen vektor som en kombinasjon av dem.,vektor-begrep,del1,
gyldighetsomrade-begrep,begrep,Eksponentiell og logistisk vekst,Gyldighetsområde for en modell,Eleven vet at gyldighetsområdet til en matematisk modell er det området av inputverdier (for eksempel tid) der modellen regnes som en realistisk beskrivelse av situasjonen den modellerer.,logistisk-vekst-begrep,del2,
